"brand","tagged_users","tagged_username","numbers","interactions","comments","post_date","post_caption","post_url","comment_username","content","date","likes_number"
"Vodafone AU","","vodafoneau","241","likes",35,2022-03-04,"As of today, we're offering free mobile calls from Australia to Ukraine. More details available in the link below: www.tpgtelecom.com.au/ukraine","https://www.instagram.com/p/Caq3revlpUc/","petersgrotto","@vodafoneau don't want to put a post up that your increasing prices ?  Just got the email.  Time to shop around",2023-03-21,"1"
"Vodafone AU","","vodafoneau","241","likes",35,2022-03-04,"As of today, we're offering free mobile calls from Australia to Ukraine. More details available in the link below: www.tpgtelecom.com.au/ukraine","https://www.instagram.com/p/Caq3revlpUc/","mr2.gs","Had nothing but poor customer service since placing an order I have paid for without receiving my handset, not to mention trading in my phone on a promotion when the said it should have been trade up from the online team, now I am waiting 4 weeks for. Handset and a call back from someone to feci",2023-03-11,"2"
"Vodafone AU","","vodafoneau","241","likes",35,2022-03-04,"As of today, we're offering free mobile calls from Australia to Ukraine. More details available in the link below: www.tpgtelecom.com.au/ukraine","https://www.instagram.com/p/Caq3revlpUc/","rebahankuy.ig","Thank you Vodafone, I can save money of $1000 to buy my iphone since I use your product.",2023-03-09,"0"
"Vodafone AU","","vodafoneau","241","likes",35,2022-03-04,"As of today, we're offering free mobile calls from Australia to Ukraine. More details available in the link below: www.tpgtelecom.com.au/ukraine","https://www.instagram.com/p/Caq3revlpUc/","manpreet2256","@vodafoneau  stop folling your customers. I have given my phone and watch for repair by visiting the store and its been one month i am without my phone and watch .I feel like Vodafone stole my devices .If I don't get an update I will raise an ombudsmen case against you guys",2023-03-06,"0"
"Vodafone AU","","vodafoneau","241","likes",35,2022-03-04,"As of today, we're offering free mobile calls from Australia to Ukraine. More details available in the link below: www.tpgtelecom.com.au/ukraine","https://www.instagram.com/p/Caq3revlpUc/","kubragunozkn","What about in turkey-Syria?",2023-02-09,"1"
"Vodafone AU","","vodafoneau","241","likes",35,2022-03-04,"As of today, we're offering free mobile calls from Australia to Ukraine. More details available in the link below: www.tpgtelecom.com.au/ukraine","https://www.instagram.com/p/Caq3revlpUc/","cataks.xo","@vodafoneau how about turkey ðŸ‡¹ðŸ‡·",2023-02-07,"2"
"Vodafone AU","","vodafoneau","241","likes",35,2022-03-04,"As of today, we're offering free mobile calls from Australia to Ukraine. More details available in the link below: www.tpgtelecom.com.au/ukraine","https://www.instagram.com/p/Caq3revlpUc/","yazmint","How about Turkey?",2023-02-07,"2"
"Vodafone AU","","vodafoneau","241","likes",35,2022-03-04,"As of today, we're offering free mobile calls from Australia to Ukraine. More details available in the link below: www.tpgtelecom.com.au/ukraine","https://www.instagram.com/p/Caq3revlpUc/","lilthekat","Since morning today, my location doesn't have mobile signal, no internet until 7pm came back super slow, if I want to use my phone or data I have to drive 10km over my area, and I still in Metro area. This is ridiculous, unacceptable. Why I have to pay for your service without using it. Can't contact support, and your 24/7 chat is useless.",2023-02-03,"0"
"Vodafone AU","","vodafoneau","241","likes",35,2022-03-04,"As of today, we're offering free mobile calls from Australia to Ukraine. More details available in the link below: www.tpgtelecom.com.au/ukraine","https://www.instagram.com/p/Caq3revlpUc/","shekinray","Hi @vodafoneau is Vodafone still offering this?",2023-01-25,"1"
"Vodafone AU","","vodafoneau","241","likes",35,2022-03-04,"As of today, we're offering free mobile calls from Australia to Ukraine. More details available in the link below: www.tpgtelecom.com.au/ukraine","https://www.instagram.com/p/Caq3revlpUc/","vladimiraus","Hey @vodafoneau. How can I cancel additional phone number without waiting for hours and without talking to your unhelpful staff?",2023-01-23,"0"
"Vodafone AU","","vodafoneau","241","likes",35,2022-03-04,"As of today, we're offering free mobile calls from Australia to Ukraine. More details available in the link below: www.tpgtelecom.com.au/ukraine","https://www.instagram.com/p/Caq3revlpUc/","b_ianca03","@vodafoneau how about you focus on your mobile network in which has been down for days now!",2023-01-21,"0"
"Vodafone AU","","vodafoneau","567","views",2,2021-12-25,"Goodwill over. Time to resume the rivalry in front of 80,000 fans. We hope you had a great Christmas Day, here's to another great day at the MCG.  The #1 Global Rivalry. Proudly brought to you by Vodafone, the #1 Global 5G Network. Vodafone's 5G Network rolling out in selected areas of major cities. Check website for coverage. 5G approved device required. #1 Global: 5G presence in most number of countries.","https://www.instagram.com/p/CX5K-UCLZwW/","heidimacofficial","I concur. Worst phone company. Breach of contract class action anyone?",2021-12-27,"0"
"Vodafone AU","","vodafoneau","567","views",2,2021-12-25,"Goodwill over. Time to resume the rivalry in front of 80,000 fans. We hope you had a great Christmas Day, here's to another great day at the MCG.  The #1 Global Rivalry. Proudly brought to you by Vodafone, the #1 Global 5G Network. Vodafone's 5G Network rolling out in selected areas of major cities. Check website for coverage. 5G approved device required. #1 Global: 5G presence in most number of countries.","https://www.instagram.com/p/CX5K-UCLZwW/","northeastsouthwestt","Never trust Vodafone. Sending bills and deduct money from my account when I never received device and sim. Imagine getting bills for not even using vodafone. Such a horrible experience and unwanted stress for 02 months. I don't know how much more I have to suffer stress and anxiety because of vodafone. No one bother to refund and  finished the case. Please careful when considering this company. Thank you for spoiling my peace, Christmas and new year.",2021-12-25,"1"
"Vodafone AU","","vodafoneau","371","views",1,2021-12-24,"It's not about where you are this Christmas -- it's about who you're with. Reconnect with everyone special to you this holiday season.  Merry Christmas from Vodafone. #1 Global 5G Network Vodafone's 5G Network rolling out in selected areas of major cities. Check website for coverage. 5G approved device required. #1 Global: 5G presence in most number of countries.","https://www.instagram.com/p/CX12K1ZLwt6/","heidimacofficial","Visiting Australia? Use any other company for a prepaid sim. Vodaphone are the worst.",2021-12-27,"3"
"Vodafone AU","","vodafoneau","404","views",3,2021-12-21,"It's not the thought that counts, it's the call. Bring a smile to a loved one's face this Christmas.  It's All G with Vodafone. #1 Global 5G network.  Vodafone's 5G Network rolling out in selected areas of major cities. Check website for coverage. 5G approved device required. #1 Global: 5G presence in most number of countries.","https://www.instagram.com/p/CXuHvu7Fn9o/","suuiiii.2255","Calm down there doing there bet",2021-12-28,"0"
"Vodafone AU","","vodafoneau","404","views",3,2021-12-21,"It's not the thought that counts, it's the call. Bring a smile to a loved one's face this Christmas.  It's All G with Vodafone. #1 Global 5G network.  Vodafone's 5G Network rolling out in selected areas of major cities. Check website for coverage. 5G approved device required. #1 Global: 5G presence in most number of countries.","https://www.instagram.com/p/CXuHvu7Fn9o/","suuiiii.2255","It's all good now got it fixed one of the plugs were out thanks for asking to help tho",2021-12-23,"0"
"Vodafone AU","","vodafoneau","404","views",3,2021-12-21,"It's not the thought that counts, it's the call. Bring a smile to a loved one's face this Christmas.  It's All G with Vodafone. #1 Global 5G network.  Vodafone's 5G Network rolling out in selected areas of major cities. Check website for coverage. 5G approved device required. #1 Global: 5G presence in most number of countries.","https://www.instagram.com/p/CXuHvu7Fn9o/","suuiiii.2255","Who's here cause the internet is out",2021-12-21,"0"
"Vodafone AU","","vodafoneau","489","views",1,2021-12-16,"Vodafone's 5G network is rolling out across Australia. And to celebrate, we're giving you the chance to win 1 of 20 x $5,000 holiday vouchers or 1 of 10 Samsung Galaxy Z Flip3 5G (128GB).  Vodafone's 5G network is rolling out in selected areas of major cities. 5G approved device required. Check website for coverage. Competition open to customers aged 18+ who sign up or upgrade to a new eligible Vodafone plan. Ends 31/1/22. Permit numbers: ACT TP 21/02143; NSW TP/01529; SA T21/1930. T&C apply.","https://www.instagram.com/p/CXhbqoQrxpU/","hira_han","I have been a customer for 7 years now and would not recommend Vodafone to anyone. I am having an extremely difficult time trying to get my bill amount rectified as I was promised I will receive my trade in credits - which I am not getting anymore.",2021-12-21,"2"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","love_rose_44","Never wanna buy this phone always backup problem hate it ðŸ¤®ðŸ¤®ðŸ¤®",2022-11-23,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","clarelewiscadman","Its now been approximately an hour and a half since the technical team were going to call me back in 15 minutes",2022-06-01,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","vodafoneau","@clarelewiscadman  Hey Clare, we've got your DM, so just get back to us there when you're ready and we'll keep chatting to get this sorted.",2022-06-01,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","paulofeldmann","@vodafoneau still waiting reply, worst service in the world together with the worst Logistcs delivery @startrack it is a nightmare service",2021-12-10,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","vodafoneau","@paulofeldmann  Hey Paul, we want to make sure your new phone is in your hands. We're keeping an eye our for your DM and will get back to you as soon as you send through that message ðŸ™‚",2021-12-11,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","paulofeldmann","Worst service in the world ðŸŒ I did order my phone has been delay more than 1 month and yesterday was delivery at the right place and them went back to the warehouse, DONT ORDER with Vodafone ðŸ¤¦â€â™‚ï¸",2021-12-09,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","vodafoneau","@paulofeldmann  Hey Paul, we're working to get your new phone in your hands ASAP.Let's jump into your account to see where abouts your order is up to. Send us a DM and we'll lend a hand.",2021-12-09,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","kishore.12121","Amazing A_loveeyes",2021-11-19,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","evan_p","Vodafone team, I recently encoutered some bad experience with your service. Where could I make a formal feedback to your company ?",2021-11-08,"1"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","vodafoneau","@evan_p  Hi Evan, we're disappointed to hear you've had a poor experience with us.We've received your PM over in Messenger, so keep an eye out for our reply, and we'll come back to you with some next steps shortly.",2021-11-08,"1"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","gle_nunes","Thanks for lost my phone stupid @vodafoneau",2021-10-29,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","m_hamedtyuui","Careful",2021-10-27,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","mitch.gunther.14","Ooft D_td",2021-10-27,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","m_hamedtyuui","Very bad experience takecare of upgrading",2021-10-26,"1"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","vodafoneau","@magdy.remaly  Hi Magdy, we love our loyal customers and are always here to help if you need a hand upgrading your device.Send us through a DM and we'll take a look at your account and lend a hand.",2021-10-26,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","m_hamedtyuui","@vodafoneau  worse service you don't appreciate loyalty O will report to TIO",2021-10-27,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","vodafoneau","@magdy.remaly  If you change your mind, you know where to find us. Just send us a DM with a little more information on what's happened and we'll lend a hand.",2021-10-28,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","tcfisho__","Wifi is bad",2021-10-24,"1"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","vodafoneau","@tc_fisher  Hi there, if you're connected to one of our Home Wi-Fi offers and needing a hand, we're to help. Just send us a DM with a little more info on your issue and we'll take a look.",2021-10-25,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","gle_nunes","I never buy anything @vodafoneau again",2021-10-19,"1"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","vodafoneau","@gle_nunes  Hey Gleyce, we've replied to your Facebook comment with some next steps to find you the right plan. Send us a DM and we can go from there ðŸ™‚",2021-10-20,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","gle_nunes","@vodafoneau Why am I going to call you DM if you are going to say the same thing about your co-workers",2021-10-22,"1"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","gle_nunes","@vodafoneau that's means .. nothing helpful",2021-10-22,"1"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","madisonsholer","On the off chance you haven't recently been disappointed by Vodafone, apparently there's certain areas that we just loose service for a week or so and are expected to just pay for it as usual and just deal with our phones becoming iPods ðŸ™ƒ apparently anyone in the area 3125 won't have data u til after the 19th. Was anyone else notified about this? So now I can't call for help, and the online chat was just a joke. No help at all, so done with Vodafone, couldn't not-recommend highly enough.",2021-10-14,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","ronniestu07","Worse customer service ever. You guys just know how to sell a product but not to care for customer at all. Made a purchase in the afternoon at 1 pm for 65$ plan and iPhone 13 pro. at 7 pm in the same day  I have checked first that the handset has not been shipped yet so made a call to swap iPhone 13 pro to iPhone 13 max which is even more expensive. But without any legitimate answer or empathy CSR said we have no option. They sale has been done. So it's done. Literally I don't know you now type answer. What a worse system it is? I'm frustrated. So I shall send the handset back once I receive and cancel the Plan. That's all Vodafone. It's ridiculousâ€¦",2021-10-11,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","vodafoneau","Hi Natasha, we're sad to hear you've not had the best experience recently over the phone, we'd like the opportunity to turn that around into a more positive experience. If you send us a DM on here, we'll take a look at what's been happening and do everything we can to come to a resolution ASAP.",2021-09-30,"1"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","naturaloakmedia","Yes A_loveeyes would love to make some videos with this D_fireD_fire",2021-09-29,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","conr_89","@vodafoneau I ordered an iPhone 13 Pro on Saturday, everything said in stock and I was provided a delivery date. 2 days later you tell me you have no stock and the phone is on back order awaiting stock. So you sold me a product you don't actually have and doesn't exist. Entirely misleading. Pretty sure this goes against a lot of ACCC regulations. Rather disappointed.",2021-09-29,"1"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","fabienfoglia","DO NOT GET VODAFONE NBNI have subscribed 7 days ago and still don't have internet at my place Melbourne inner suburb, it's a joke in 2021 !! I had 7 phone calls with them and they always blame someone else, TV first , which I have updated so no issues from the Tv anymore â€¦ now they say it's from NBN ..Spent over 6 hours on the phone in a week with them and they won't even compensate for the time I have wasted with them, In lockdown without INTERNET working at home, you guys are fantastic !! Yes your staff is well trained to apologize but at some point you need to take responsibility and compensate people when you are wasting they time â€¦ Operator told me: you won't be charged for the time internet hasn't workedâ€¦ Oh really that's so nice of you !  You guys a big joke .DO NOT TAKE VODAFONE NBN",2021-09-27,"2"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","tonydrizzybeats","D_fireD_fire",2021-09-26,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","tonydrizzybeats","Follow @beyond_hospitality",2021-09-26,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","airpods12apple1616","Hi , whats offer of iphone pro max 256gb / 12months?",2021-09-26,"0"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","sarahtvan","Don't do it. Customer service is appalling - I've spent weeks (months now) trying to sort out this â€œnewâ€ plan and get my overcharged bills corrected with no resolution. They make promises (looking at you retentions team) to get you to sign up before turning around and making excuses. I'm going to try and get transcripts of the calls and chat logs to look at what the TIO can do but it seems you have to jump through hoops to get them too. Not worth the stress.",2021-09-25,"2"
"Vodafone AU","","vodafoneau","3,919","views",35,2021-09-18,"It's almost here! The new iPhone 13 Pro is coming to Vodafone with the biggest Pro Camera system upgrade ever. Be amongst the first to pre-order from just $48/mth over 36 months. Plan costs additional. Total Min Cost $1739 (128GB). Don't miss out! vodafone.com.au/iphone","https://www.instagram.com/p/CT8TU8jDEbu/","aishalagunju","Once I finish this plan, I won't be upgrading or dealing with you guys anymore. You are only interested in selling. Your after sales care is appalling ðŸ‘ŽðŸ¾",2021-09-23,"1"
"Vodafone AU","","vodafoneau","1,100","views",1,2021-08-25,"An under-display selfie camera? A_loveeyes± You better believe it - we go hands on with the new Samsung Galaxy Z Fold3. Order yours today with Vodafone A_loveeyes‰. #GalaxyZFold3","https://www.instagram.com/p/CS_AETRHK0z/","28spices","I ordered the fold 3 and delivery promised for the 9th and now its going to be delayed till the 16th. A_sad6 this is going to cause billing cycle issues too. Very disappointing.",2021-09-03,"0"
"Vodafone AU","","vodafoneau","1,566","views",6,2021-08-17,"We got our hands on the Samsung Galaxy Z Flip3 and we're loving that bigger cover screen A_loveeyes. Check out our first impressions.","https://www.instagram.com/p/CSqT0sdJVgR/","datpatdude","@danielandrewsmp likes @drphil screensaver",2022-10-13,"0"
"Vodafone AU","","vodafoneau","1,566","views",6,2021-08-17,"We got our hands on the Samsung Galaxy Z Flip3 and we're loving that bigger cover screen A_loveeyes. Check out our first impressions.","https://www.instagram.com/p/CSqT0sdJVgR/","tonydrizzybeats","@beyond_hospitality",2021-09-26,"0"
"Vodafone AU","","vodafoneau","1,566","views",6,2021-08-17,"We got our hands on the Samsung Galaxy Z Flip3 and we're loving that bigger cover screen A_loveeyes. Check out our first impressions.","https://www.instagram.com/p/CSqT0sdJVgR/","olliewhitham","Is your network down",2021-08-25,"0"
"Vodafone AU","","vodafoneau","1,566","views",6,2021-08-17,"We got our hands on the Samsung Galaxy Z Flip3 and we're loving that bigger cover screen A_loveeyes. Check out our first impressions.","https://www.instagram.com/p/CSqT0sdJVgR/","vodafoneau","@olliewhitham  Hey Ollie, if you're still having network issues, we'd be keen to look into it. Shoot us a DM with your suburb and postcode and we'll get it checked out.",2021-08-25,"1"
"Vodafone AU","","vodafoneau","1,566","views",6,2021-08-17,"We got our hands on the Samsung Galaxy Z Flip3 and we're loving that bigger cover screen A_loveeyes. Check out our first impressions.","https://www.instagram.com/p/CSqT0sdJVgR/","bimmy420","What's the release date on these?",2021-08-23,"0"
"Vodafone AU","","vodafoneau","1,944","views",9,2021-07-20,"A premium phone with no camera bump? A_loveeyes± Check out our favourite features of the TCL 20 Pro. Order yours today - link in our bio.","https://www.instagram.com/p/CRh30AQDW5w/","marvinosifo","D_tdðŸ¿D_tdðŸ¿ðŸ‘ŒðŸ¿",2023-02-10,"0"
"Vodafone AU","","vodafoneau","1,944","views",9,2021-07-20,"A premium phone with no camera bump? A_loveeyes± Check out our favourite features of the TCL 20 Pro. Order yours today - link in our bio.","https://www.instagram.com/p/CRh30AQDW5w/","dajanadedic","Hi Vodafone, I am trying to find a contact email to get in touch. I am now living in Germany but can't call with the international number as my german sim won't allow international calling.I would like assistance on keeping my current Australia number/SIM as it's linked to so many accounts etc. thanks!",2021-08-09,"0"
